5	67.395709	29.252734	2020-03-09 11:11:21
1	-36.405204	37.062856	2020-03-09 11:11:22
48	-25.684062	64.013412	2020-03-09 11:11:23
15	-0.710716	57.353659	2020-03-09 11:11:24
33	179.149530	-42.024082	2020-03-09 11:11:25
32	85.856139	-55.445762	2020-03-09 11:11:26
22	-138.574418	24.442122	2020-03-09 11:11:27
21	-157.614768	-25.270040	2020-03-09 11:11:28
25	137.550805	80.247866	2020-03-09 11:11:29
83	-33.675384	38.039468	2020-03-09 11:11:30
88	22.994984	40.328735	2020-03-09 11:11:31
12	-9.912241	76.458141	2020-03-09 11:11:32
88	-29.543348	60.246124	2020-03-09 11:11:33
9	144.616022	33.281582	2020-03-09 11:11:34
67	106.757499	32.152399	2020-03-09 11:11:35
30	-41.570447	-38.811732	2020-03-09 11:11:36
98	89.165944	57.401117	2020-03-09 11:11:37
42	124.849516	-43.801980	2020-03-09 11:11:38
28	102.005329	21.404218	2020-03-09 11:11:39
42	52.713576	27.665930	2020-03-09 117	-58.058838	-89.815441	2020-03-09 11:11:01
81	179.505418	38.004311	2020-03-09 11:11:02
88	-16.029222	-79.847138	2020-03-09 11:11:03
78	-76.946670	28.490488	2020-03-09 11:11:04
21	42.284072	35.347418	2020-03-09 11:11:05
24	-76.573603	34.215943	2020-03-09 11:11:06
85	-150.535019	-71.566121	2020-03-09 11:11:07
57	-90.022881	89.318290	2020-03-09 11:11:08
39	100.950529	-75.599702	2020-03-09 11:11:09
49	-71.906036	-75.973633	2020-03-09 11:11:10
11	-130.411493	-55.711873	2020-03-09 11:11:11
27	-59.967006	-73.937253	2020-03-09 11:11:12
43	116.308473	-82.619248	2020-03-09 11:11:13
17	140.659089	77.017194	2020-03-09 11:11:14
88	-36.444499	19.662355	2020-03-09 11:11:15
4	66.826568	50.599365	2020-03-09 11:11:16
27	164.183066	89.383394	2020-03-09 11:11:17
89	-104.075262	24.249064	2020-03-09 11:11:18
46	19.377238	-78.952137	2020-03-09 11:11:19
13	-143.837408	5.297803	2020-03-09 11:11:21
96	67.147486	79.012200	2020-03-09 11:11:22
38	-91.931177	-68.108011	2020-03-09 11:11:23
71	-99.848627	-70.051674	2020-03-09 11:11:24
78	-10.701771	-44.555172	2020-03-09 11:11:25
1	-59.985869	32.252945	2020-03-09 11:11:26
73	-25.858401	17.446694	2020-03-09 11:11:27
59	53.010383	-19.057040	2020-03-09 11:11:28
96	51.433270	-16.802063	2020-03-09 11:11:29
7	-34.429436	-49.761002	2020-03-09 11:11:30
17	-12.604861	76.084818	2020-03-09 11:11:31
17	77.745326	18.305697	2020-03-09 11:11:32
98	-58.180169	31.919731	2020-03-09 11:11:33
7	2.314797	-19.350663	2020-03-09 11:11:34
81	-15.868687	86.840807	2020-03-09 11:11:35
60	103.923681	-14.409976	2020-03-09 11:11:36
46	-76.567263	-45.973798	2020-03-09 11:11:37
99	-137.713678	-45.731077	2020-03-09 11:11:38
35	143.072055	-27.948433	2020-03-09 11:11:39
60	-48.681785	-87.803126	2020-03-09 11:11:40
27	-165.666335	42.523360	2020-03-09 11:11:41
62	157.657843	62.864219	2020-03-09 11:11:42
8	91.307596	32.529518	2020-03-09 11:11:43
7	117.910615	6.909494	2020-03-09 11:11:44
73	-120.945136	72.652812	2020-03-09 11:11:45
27	158.173878	-2.781904	2020-03-09 11:11:46
30	33.409524	-58.470100	2020-03-09 11:11:47
43	-33.915419	5.623391	2020-03-09 11:11:48
25	97.616423	54.049682	2020-03-09 11:11:49
51	79.082053	45.151447	2020-03-09 11:11:50
35	55.294315	28.190643	2020-03-09 11:11:51
57	-86.074717	26.361655	2020-03-09 11:11:52
9	141.872328	80.296220	2020-03-09 11:11:53
16	-163.242293	54.335541	2020-03-09 11:11:54
42	-160.940773	-13.324454	2020-03-09 11:11:55
35	-83.973887	-57.902853	2020-03-09 11:11:56
16	19.042893	89.758837	2020-03-09 11:11:57
93	98.142546	20.442816	2020-03-09 11:11:58
65	-173.439002	-51.333246	2020-03-09 11:11:59
91	9.731221	82.004730	2020-03-09 11:12:00
42	-54.643210	-87.741702	2020-03-09 11:12:01
86	-37.062505	53.359060	2020-03-09 11:12:02
40	18.232449	-45.922189	2020-03-09 11:12:03
54	21.020740	27.960185	2020-03-09 11:12:04
18	5.213277	78.604186	2020-03-09 11:12:05
2	134.549578	8.119528	2020-03-09 11:12:06
35	-51.383168	-79.410330	2020-03-09 11:12:07
60	160.083970	15.093949	2020-03-09 11:12:08
90	167.384474	-2.265837	2020-03-09 11:12:09
22	-7.695207	35.997704	2020-03-09 11:12:10
2	-115.109696	89.235812	2020-03-09 11:12:11
82	-6.040807	-2.045407	2020-03-09 11:12:12
94	128.982698	21.509048	2020-03-09 11:12:13
40	31.048429	73.728652	2020-03-09 11:12:14
47	134.750710	47.814501	2020-03-09 11:12:15
97	-80.404737	20.483763	2020-03-09 11:12:16
43	-121.821355	-1.529974	2020-03-09 11:12:17
5	148.329692	-88.839087	2020-03-09 11:12:18
14	114.584001	54.689940	2020-03-09 11:12:19
60	64.209586	57.416413	2020-03-09 11:12:20
40	153.081448	52.996941	2020-03-09 11:12:21
85	96.191965	35.550651	2020-03-09 11:12:22
57	-95.192641	-16.324414	2020-03-09 11:12:23
78	12.382241	43.538300	2020-03-09 11:12:24
94	75.547290	22.176917	2020-03-09 11:12:25
38	41.084536	-10.595419	2020-03-09 11:12:26
5	-99.508289	31.908529	2020-03-09 11:12:27
28	12.294781	44.628201	2020-03-09 11:12:28
2	134.686525	-38.778310	2020-03-09 11:12:29
52	-67.679730	83.282116	2020-03-09 11:12:30
49	75.492417	51.935843	2020-03-09 11:12:31
56	17.004701	-55.829509	2020-03-09 11:12:32
36	158.986358	-83.486018	2020-03-09 11:12:33
38	69.408576	61.683639	2020-03-09 11:12:34
75	73.595:11:40
83	165.128127	-69.252032	2020-03-09 11:11:41
70	36.239162	-18.636513	2020-03-09 11:11:42
8	-97.513159	66.134359	2020-03-09 11:11:43
45	-106.566089	-42.075723	2020-03-09 11:11:44
66	127.832633	-12.380032	2020-03-09 11:11:45
85	-72.470705	31.395457	2020-03-09 11:11:46
28	-42.669714	15.358851	2020-03-09 11:11:47
68	94.396011	-84.530941	2020-03-09 11:11:48
74	128.444219	62.290272	2020-03-09 11:11:49
80	6.075613	33.364030	2020-03-09 11:11:50
17	-139.173564	64.407627	2020-03-09 11:11:51
34	172.395989	-80.056428	2020-03-09 11:11:52
14	74.002126	23.915963	2020-03-09 11:11:53
11	-107.612340	-42.721315	2020-03-09 11:11:54
98	-75.370913	15.008874	2020-03-09 11:11:55
96	80.676290	-65.159409	2020-03-09 11:11:56
17	69.597985	-19.500171	2020-03-09 11:11:57
70	51.456649	30.340028	2020-03-09 11:11:58
89	-96.427597	-82.757638	2020-03-09 11:11:59
73	-11.007319	-52.815878	2020-03-09 11:12:00
83	-122.505195	-34.994398	2020-03-09 11:12:01
7	-25.034000	-5.270048	2020-03-09 11:12:02
72	47.982028	52.750383	2020-03-09 11:12:03
24	168.576471	-54.025711	2020-03-09 11:12:04
90	-93.416317	-31.878939	2020-03-09 11:12:05
70	45.922146	-41.995385	2020-03-09 11:12:06
20	-147.331904	-0.834455	2020-03-09 11:12:07
40	-134.733616	-46.766486	2020-03-09 11:12:08
31	79.792895	-20.129695	2020-03-09 11:12:09
93	-161.661026	27.223359	2020-03-09 11:12:10
92	103.958886	-54.960356	2020-03-09 11:12:11
25	133.998309	-48.642938	2020-03-09 11:12:12
56	-148.976333	51.303098	2020-03-09 11:12:13
13	2.830050	-71.437218	2020-03-09 11:12:14
32	-162.051233	32.026494	2020-03-09 11:12:15
87	132.117652	33.832328	2020-03-09 11:12:16
25	-157.471975	38.474313	2020-03-09 11:12:17
81	96.118089	-75.351307	2020-03-09 11:12:18
22	66.496001	14.776592	2020-03-09 11:12:19
83	-97.129762	-56.796921	2020-03-09 11:12:20
60	-5.631882	21.664871	2020-03-09 11:12:21
56	-88.638574	-8.454941	2020-03-09 11:12:22
21	17.151838	-56.931520	2020-03-09 11:12:23
91	-126.488849	-46.158114	2020-03-09 11:12:24
54	-87.404514	1.553384	2020-03-09 11:12:25
91	-73.521490	59.698160	2020-03-09 11:12:26
43	129.222197	-59.264573	2020-03-09 11:12:27
9	92.753886	87.247112	2020-03-09 11:12:28
100	-175.761360	-50.775897	2020-03-09 11:12:29
65	-126.855110	66.463717	2020-03-09 11:12:30
17	112.164268	-45.052655	2020-03-09 11:12:31
4	-110.901454	84.886787	2020-03-09 11:12:32
21	-122.850384	-39.421144	2020-03-09 11:12:33
70	-28.397686	15.273210	2020-03-09 11:12:34
18	-19.586261	-9.504079	2020-03-09 11:12:35
66	-133.371536	-32.897730	2020-03-09 11:12:36
10	-126.722581	-34.420396	2020-03-09 11:12:37
65	66.244047	-89.821868	2020-03-09 11:12:38
36	51.364872	37.987825	2020-03-09 11:12:39
37	6.568454	46.469237	2020-03-09 11:12:40
91	-74.467703	-89.414891	2020-03-09 11:12:41
32	136.161245	-38.417875	2020-03-09 11:12:42
29	-46.574602	-21.119291	2020-03-09 11:12:43
6	-136.248674	-75.954683	2020-03-09 11:12:44
83	15.004032	-5.766020	2020-03-09 11:12:45
26	-94.721542	15.083256	2020-03-09 11:12:46
37	175.027093	82.275931	2020-03-09 11:12:47
34	24.345868	-65.254567	2020-03-09 11:12:48
57	-152.496512	-57.589550	2020-03-09 11:12:49
97	-142.746855	27.434332	2020-03-09 11:12:50
59	120.758600	61.289888	2020-03-09 11:12:51
10	87.990850	80.094463	2020-03-09 11:12:52
81	-95.088643	58.987093	2020-03-09 11:12:53
60	174.608322	88.793208	2020-03-09 11:12:54
61	92.658863	-1.197097	2020-03-09 11:12:55
56	-179.573764	76.458366	2020-03-09 11:12:56
34	136.114038	34.892467	2020-03-09 11:12:57
84	175.130658	-56.188405	2020-03-09 11:12:58
57	142.520806	-59.370623	2020-03-09 11:12:59
96	77.955824	-58.448277	2020-03-09 11:13:00
28	175.777197	-79.484555	2020-03-09 11:13:01
89	49.195057	-15.586755	2020-03-09 11:13:02
55	74.548672	48.268508	2020-03-09 11:13:03
85	-146.937794	-1.803004	2020-03-09 11:13:04
21	-104.220128	1.090280	2020-03-09 11:13:05
82	-75.497008	-30.042112	2020-03-09 11:13:06
5	163.153043	27.981737	2020-03-09 11:13:07
92	-98.811257	-52.526493	2020-03-09 11:13:08
66	-77.472871	-27.750952	2020-03-09 11:13:09
80	-46.278517	-83.458825	2020-03-09 11:13:10
5	131.556531	3.464193	2020-03-09 11:13:11
22	76.642423	35.229230	2020-03-09 11:13:12
22	-154.39359	-174.042594	21.976758	2020-03-09 11:12:01
67	-20.350357	18.837271	2020-03-09 11:12:02
42	-51.197679	18.338183	2020-03-09 11:12:03
11	-173.496299	47.280673	2020-03-09 11:12:04
27	-31.170567	-31.758229	2020-03-09 11:12:05
43	147.025628	-29.794056	2020-03-09 11:12:06
81	85.841256	44.209705	2020-03-09 11:12:07
37	-166.288770	-50.326723	2020-03-09 11:12:08
63	82.361652	45.246935	2020-03-09 11:12:09
63	116.443008	-71.804060	2020-03-09 11:12:10
3	-56.206297	-89.142412	2020-03-09 11:12:11
40	-2.349952	23.585694	2020-03-09 11:12:12
48	39.340124	29.536373	2020-03-09 11:12:13
100	29.948889	-39.742086	2020-03-09 11:12:14
60	136.709442	-4.061844	2020-03-09 11:12:15
58	-179.647235	-9.171804	2020-03-09 11:12:16
78	-9.827372	57.548185	2020-03-09 11:12:17
55	-39.862576	0.342962	2020-03-09 11:12:18
49	-144.677414	74.074084	2020-03-09 11:12:19
72	-23.524292	5.827373	2020-03-09 11:12:20
45	150.702791	64.372527	2020-03-09 11:12:21
10	136.795720	35.216517	2020-03-09 11:12:22
41	125.959927	0.032331	2020-03-09 11:12:23
53	96.518170	33.287651	2020-03-09 11:12:24
45	-51.094372	-53.713269	2020-03-09 11:12:25
4	-10.904889	56.747791	2020-03-09 11:12:26
47	-84.425271	-85.846247	2020-03-09 11:12:27
41	-33.528251	-29.322556	2020-03-09 11:12:28
65	-76.171612	-78.280386	2020-03-09 11:12:29
23	92.123685	-57.801797	2020-03-09 11:12:30
12	-161.010007	21.688951	2020-03-09 11:12:31
81	-53.803584	-7.321358	2020-03-09 11:12:32
16	124.361149	-62.054722	2020-03-09 11:12:33
15	-80.563746	39.087969	2020-03-09 11:12:34
25	-174.966326	45.856162	2020-03-09 11:12:35
36	-126.904756	18.742616	2020-03-09 11:12:36
79	94.824037	-49.908605	2020-03-09 11:12:37
93	84.092479	-66.779778	2020-03-09 11:12:38
93	121.298839	13.737270	2020-03-09 11:12:39
84	-63.523544	-2.412090	2020-03-09 11:12:40
35	87.202310	48.176123	2020-03-09 11:12:41
84	-14.948764	-15.498978	2020-03-09 11:12:42
6	-139.198763	-18.434308	2020-03-09 11:12:43
81	19.307390	57.936584	2020-03-09 11:12:44
7	142.788370	-59.513084	2020-03-09 11:12:45
82	54.971196	50.872406	2020-03-09 11:12:46
86	60.213407	-11.565614	2020-03-09 11:12:47
45	-109.439438	26.731048	2020-03-09 11:12:48
78	-141.281262	-29.851652	2020-03-09 11:12:49
37	15.312319	-21.798439	2020-03-09 11:12:50
45	-81.170188	42.291422	2020-03-09 11:12:51
48	90.863065	12.340417	2020-03-09 11:12:52
44	-48.212513	-59.646804	2020-03-09 11:12:53
45	154.845012	8.265917	2020-03-09 11:12:54
74	-154.403655	23.627813	2020-03-09 11:12:55
41	61.795574	-78.142051	2020-03-09 11:12:56
95	-29.392940	-65.150337	2020-03-09 11:12:57
87	130.729451	-4.615770	2020-03-09 11:12:58
100	-178.491892	-60.686958	2020-03-09 11:12:59
70	-33.711199	-5.422478	2020-03-09 11:13:00
63	-68.756353	-15.208000	2020-03-09 11:13:01
3	43.026596	80.948978	2020-03-09 11:13:02
96	77.038158	58.057272	2020-03-09 11:13:03
10	-98.788074	12.926669	2020-03-09 11:13:04
96	35.797815	-46.262852	2020-03-09 11:13:05
44	140.706958	9.874158	2020-03-09 11:13:06
31	175.818652	-54.005552	2020-03-09 11:13:07
2	-131.049482	-64.785302	2020-03-09 11:13:08
46	-13.474029	11.684402	2020-03-09 11:13:09
69	45.996372	78.671256	2020-03-09 11:13:10
65	2.260289	-76.656683	2020-03-09 11:13:11
40	123.716298	69.922551	2020-03-09 11:13:12
2	-69.775168	-81.815035	2020-03-09 11:13:13
69	-22.265310	-3.574441	2020-03-09 11:13:14
88	-80.416254	18.532812	2020-03-09 11:13:15
91	-106.268915	-29.232535	2020-03-09 11:13:16
54	66.850419	69.930685	2020-03-09 11:13:17
31	172.235958	-85.434137	2020-03-09 11:13:18
11	73.467021	20.868066	2020-03-09 11:13:19
10	167.472626	-16.836708	2020-03-09 11:13:20
43	-104.136745	76.825990	2020-03-09 11:13:21
28	41.672170	-50.549046	2020-03-09 11:13:22
11	39.826022	27.456393	2020-03-09 11:13:23
87	47.214527	51.546376	2020-03-09 11:13:24
15	79.255996	16.534758	2020-03-09 11:13:25
78	-173.750860	-89.513716	2020-03-09 11:13:26
40	127.541425	35.197453	2020-03-09 11:13:27
4	20.353321	31.629128	2020-03-09 11:13:28
0	39.434454	-25.559555	2020-03-09 11:13:29
63	13.324241	75.849564	2020-03-09 11:13:30
87	-74.912809	48.470828	2020-03-09 11:13:31
72	-71.435444	-39.122266	2020-03-09 11:13:32
10	-129.019811	80.441401	2020-03-09 11704	66.623176	2020-03-09 11:12:35
58	9.877014	-5.019489	2020-03-09 11:12:36
12	119.621554	-87.845232	2020-03-09 11:12:37
66	-19.940994	66.779549	2020-03-09 11:12:38
94	76.791437	55.299807	2020-03-09 11:12:39
98	-145.837866	19.856951	2020-03-09 11:12:40
7	-105.542794	21.575281	2020-03-09 11:12:41
9	63.451374	45.963477	2020-03-09 11:12:42
81	20.210527	52.390088	2020-03-09 11:12:43
62	41.500086	-3.920199	2020-03-09 11:12:44
53	-102.204544	73.700945	2020-03-09 11:12:45
65	-129.165676	-58.297548	2020-03-09 11:12:46
35	131.712298	84.872243	2020-03-09 11:12:47
31	-169.847277	7.595184	2020-03-09 11:12:48
84	105.457279	-11.754972	2020-03-09 11:12:49
56	-174.356313	22.504511	2020-03-09 11:12:50
85	19.037428	54.495159	2020-03-09 11:12:51
64	-90.865572	53.784464	2020-03-09 11:12:52
94	104.324820	30.801716	2020-03-09 11:12:53
65	-64.446028	31.734113	2020-03-09 11:12:54
50	-93.749396	39.931221	2020-03-09 11:12:55
12	-25.814901	-72.366273	2020-03-09 11:12:56
71	99.931952	15.437410	2020-03-09 11:12:57
24	-41.787486	-47.950709	2020-03-09 11:12:58
90	114.347813	58.262581	2020-03-09 11:12:59
99	-174.084091	9.749538	2020-03-09 11:13:00
43	35.292477	-30.344916	2020-03-09 11:13:01
62	-130.282360	6.208724	2020-03-09 11:13:02
39	-34.252580	67.191786	2020-03-09 11:13:03
56	148.044075	41.688857	2020-03-09 11:13:04
11	49.926954	66.562173	2020-03-09 11:13:05
95	140.840309	60.676279	2020-03-09 11:13:06
20	147.357490	-47.406386	2020-03-09 11:13:07
29	140.732490	5.804182	2020-03-09 11:13:08
87	109.462881	-36.842499	2020-03-09 11:13:09
21	3.053223	20.508380	2020-03-09 11:13:10
61	73.929573	26.761782	2020-03-09 11:13:11
53	-97.140524	6.507683	2020-03-09 11:13:12
54	-70.774044	-76.140308	2020-03-09 11:13:13
40	-0.643291	-62.401839	2020-03-09 11:13:14
93	-11.148395	-80.416410	2020-03-09 11:13:15
14	176.209367	67.043988	2020-03-09 11:13:16
58	17.839419	-5.552583	2020-03-09 11:13:17
92	48.267790	6.544169	2020-03-09 11:13:18
100	34.294098	12.375483	2020-03-09 11:13:19
3	-143.175789	-74.344593	2020-03-09 11:13:20
93	-116.335149	81.375207	2020-03-09 11:13:21
100	-31.747535	-70.099824	2020-03-09 11:13:22
71	51.960205	-4.671313	2020-03-09 11:13:23
7	55.792242	7.151816	2020-03-09 11:13:24
97	172.297725	-1.509388	2020-03-09 11:13:25
92	-97.955635	3.595724	2020-03-09 11:13:26
15	-142.798574	72.533591	2020-03-09 11:13:27
17	62.933383	-28.165761	2020-03-09 11:13:28
18	52.751410	-8.115159	2020-03-09 11:13:29
39	151.149650	-26.697607	2020-03-09 11:13:30
55	-31.014002	-75.758240	2020-03-09 11:13:31
97	-49.744577	-15.344218	2020-03-09 11:13:32
15	160.320435	-39.072327	2020-03-09 11:13:33
24	-108.130698	-71.577677	2020-03-09 11:13:34
66	-37.545909	7.448200	2020-03-09 11:13:35
72	82.892719	70.697635	2020-03-09 11:13:36
22	11.612982	73.623318	2020-03-09 11:13:37
15	-171.020417	37.838372	2020-03-09 11:13:38
34	151.077071	13.754374	2020-03-09 11:13:39
83	-18.537091	-43.968930	2020-03-09 11:13:40
50	121.203795	-43.472401	2020-03-09 11:13:41
5	-69.425294	-58.278161	2020-03-09 11:13:42
16	-151.329641	-29.659051	2020-03-09 11:13:43
38	-169.387893	64.528442	2020-03-09 11:13:44
49	-84.718655	-0.199517	2020-03-09 11:13:45
68	-140.648584	86.449514	2020-03-09 11:13:46
39	-70.866165	-9.310303	2020-03-09 11:13:47
36	-85.249289	63.097009	2020-03-09 11:13:48
27	-62.484231	4.516787	2020-03-09 11:13:49
95	-114.689994	-19.554845	2020-03-09 11:13:50
20	151.813372	-15.466927	2020-03-09 11:13:51
1	-12.666852	67.750438	2020-03-09 11:13:52
50	-107.699593	88.642097	2020-03-09 11:13:53
85	-65.031901	45.712455	2020-03-09 11:13:54
14	-9.566030	48.419341	2020-03-09 11:13:55
60	102.815549	46.799953	2020-03-09 11:13:56
15	46.869807	35.519891	2020-03-09 11:13:57
31	24.744441	-27.175229	2020-03-09 11:13:58
41	119.040843	-54.966171	2020-03-09 11:13:59
3	-142.224307	6.974616	2020-03-09 11:14:00
81	-70.810483	41.139519	2020-03-09 11:14:02
48	99.160230	81.499148	2020-03-09 11:14:03
29	-159.569374	-81.940702	2020-03-09 11:14:04
56	38.329976	-20.511538	2020-03-09 11:14:05
68	165.485791	-29.441456	2020-03-09 11:14:06
56	124.577579	73.098129	2020-03-09 11:14:07
73	-72.859268	56.088022	2020-03-09 11:14:08
35	-56.4161	-32.395518	2020-03-09 11:13:13
51	113.981478	-41.955857	2020-03-09 11:13:14
97	-175.923108	-6.328919	2020-03-09 11:13:15
38	-104.486392	-58.339570	2020-03-09 11:13:16
7	-167.687351	-75.731630	2020-03-09 11:13:17
46	-112.533385	-86.538703	2020-03-09 11:13:18
68	140.385898	-88.147832	2020-03-09 11:13:19
76	-57.508226	63.403905	2020-03-09 11:13:20
28	177.415076	29.209890	2020-03-09 11:13:21
94	-109.758621	-1.772947	2020-03-09 11:13:22
59	-63.302907	-6.657450	2020-03-09 11:13:23
86	-16.521068	-21.911103	2020-03-09 11:13:24
21	133.583648	53.662093	2020-03-09 11:13:25
20	-2.241248	-60.543908	2020-03-09 11:13:26
13	42.519724	25.607122	2020-03-09 11:13:27
5	-111.341582	6.379335	2020-03-09 11:13:28
4	24.657783	-46.841609	2020-03-09 11:13:29
61	2.397491	-40.954058	2020-03-09 11:13:30
41	86.351477	86.207592	2020-03-09 11:13:31
69	93.521248	-54.460721	2020-03-09 11:13:32
30	-97.336428	84.496656	2020-03-09 11:13:33
14	95.265346	-33.504070	2020-03-09 11:13:34
100	-153.614138	42.254773	2020-03-09 11:13:35
68	-121.511719	83.577826	2020-03-09 11:13:36
53	-151.013139	2.584035	2020-03-09 11:13:37
50	57.043888	-55.797861	2020-03-09 11:13:38
59	144.110586	86.014915	2020-03-09 11:13:39
87	-133.691495	83.468101	2020-03-09 11:13:40
61	-57.147618	65.386905	2020-03-09 11:13:41
39	-55.828198	5.207551	2020-03-09 11:13:42
24	-69.496630	-26.944063	2020-03-09 11:13:43
26	-48.917252	42.970471	2020-03-09 11:13:44
26	-122.716860	78.261049	2020-03-09 11:13:46
11	-113.114270	27.739108	2020-03-09 11:13:47
54	124.726631	-42.072586	2020-03-09 11:13:48
42	16.854388	32.592035	2020-03-09 11:13:49
75	123.246512	2.023555	2020-03-09 11:13:50
97	160.854639	59.380175	2020-03-09 11:13:51
4	-101.576057	59.348468	2020-03-09 11:13:52
20	-32.372700	-61.309500	2020-03-09 11:13:53
60	156.254186	26.957959	2020-03-09 11:13:54
93	117.094244	5.226078	2020-03-09 11:13:55
100	-59.503736	70.490860	2020-03-09 11:13:56
42	-91.207020	-14.199447	2020-03-09 11:13:57
30	-129.270711	-21.759817	2020-03-09 11:13:58
93	-109.548279	-33.532172	2020-03-09 11:13:59
20	-169.898818	-3.297013	2020-03-09 11:14:00
49	174.750984	-84.807075	2020-03-09 11:14:01
85	-87.450856	10.075221	2020-03-09 11:14:02
73	103.805646	22.217045	2020-03-09 11:14:03
84	-105.033950	-13.618273	2020-03-09 11:14:04
7	26.335558	-16.001918	2020-03-09 11:14:05
35	60.851943	-0.531486	2020-03-09 11:14:06
53	65.250136	8.026583	2020-03-09 11:14:07
48	33.559568	0.037219	2020-03-09 11:14:08
89	-61.053656	81.386051	2020-03-09 11:14:09
46	155.042384	24.839622	2020-03-09 11:14:10
41	-17.628506	2.099302	2020-03-09 11:14:11
27	-20.628414	-32.560877	2020-03-09 11:14:12
31	-68.256148	-75.592720	2020-03-09 11:14:13
12	-76.580359	-3.745307	2020-03-09 11:14:14
91	50.128881	-89.834154	2020-03-09 11:14:15
45	155.507014	-85.766988	2020-03-09 11:14:16
81	-15.700679	39.717462	2020-03-09 11:14:17
36	-23.382111	67.744148	2020-03-09 11:14:18
25	-114.921506	76.971171	2020-03-09 11:14:19
84	94.028542	47.419581	2020-03-09 11:14:20
59	-44.839019	86.077143	2020-03-09 11:14:21
41	-124.594332	65.573600	2020-03-09 11:14:22
16	26.837716	-82.623701	2020-03-09 11:14:23
35	60.740294	78.854053	2020-03-09 11:14:24
68	-177.712293	63.547078	2020-03-09 11:14:25
17	158.108317	-17.190238	2020-03-09 11:14:26
81	67.675156	-1.282174	2020-03-09 11:14:27
